name,level,city,county,state,country,lat,long,population,url,aggregate,tz,2020-04-10,2020-04-11
"Borden County, Texas, United States",county,,Borden County,Texas,United States,32.7438545,-101.432331,654,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Bosque County, Texas, United States",county,,Bosque County,Texas,United States,31.8975825,-97.6413635,18685,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Bowie County, Texas, United States",county,,Bowie County,Texas,United States,33.474537,-94.39489699999999,93245,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,29,29
"Brazoria County, Texas, United States",county,,Brazoria County,Texas,United States,29.21236259161485,-95.46632350070925,374264,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,199,199
"Brazos County, Texas, United States",county,,Brazos County,Texas,United States,30.652012499999998,-96.340846,229211,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,114,114
"Brewster County, Texas, United States",county,,Brewster County,Texas,United States,29.819018999999997,-103.06068646072549,9203,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Briscoe County, Texas, United States",county,,Briscoe County,Texas,United States,34.5302855,-101.2082595,1546,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Brooks County, Texas, United States",county,,Brooks County,Texas,United States,27.0230565,-98.26106999999999,7093,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Brown County, Texas, United States",county,,Brown County,Texas,United States,31.764027,-98.9356045,37864,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,8,8
"Burleson County, Texas, United States",county,,Burleson County,Texas,United States,30.513277,-96.617839,18443,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,6,6
"Burnet County, Texas, United States",county,,Burnet County,Texas,United States,30.730552499999998,-98.14387349999998,48155,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,6,6
"Caldwell County, Texas, United States",county,,Caldwell County,Texas,United States,29.851812499999998,-97.6075305,43664,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,6,6
"Calhoun County, Texas, United States",county,,Calhoun County,Texas,United States,28.395025930802298,-96.62654899999998,21290,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,14,14
"Callahan County, Texas, United States",county,,Callahan County,Texas,United States,32.297022999999996,-99.37285299999999,13943,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Cameron County, Texas, United States",county,,Cameron County,Texas,United States,26.12445177120535,-97.5069011830479,423163,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,147,147
"Camp County, Texas, United States",county,,Camp County,Texas,United States,32.989183,-94.93607399999999,13094,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,3,3
"Carson County, Texas, United States",county,,Carson County,Texas,United States,35.4037035,-101.354438,5926,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Cass County, Texas, United States",county,,Cass County,Texas,United States,33.095373499999994,-94.3483565,30026,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,4,4
"Castro County, Texas, United States",county,,Castro County,Texas,United States,34.530612000000005,-102.2618255,7530,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,10,10
"Chambers County, Texas, United States",county,,Chambers County,Texas,United States,29.7072785,-94.667704,43837,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,24,24
"Cherokee County, Texas, United States",county,,Cherokee County,Texas,United States,31.7818495,-95.1628825,52646,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,6,6
"Childress County, Texas, United States",county,,Childress County,Texas,United States,34.52967699999999,-100.20764220547335,7306,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Clay County, Texas, United States",county,,Clay County,Texas,United States,33.811953,-98.1846535,10471,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Cochran County, Texas, United States",county,,Cochran County,Texas,United States,33.6067687015871,-102.8257456523765,2853,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Coke County, Texas, United States",county,,Coke County,Texas,United States,31.889789999999998,-100.5302535,3387,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Coleman County, Texas, United States",county,,Coleman County,Texas,United States,31.745981999999998,-99.458967,8175,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Collin County, Texas, United States",county,,Collin County,Texas,United States,33.193625,-96.569696,1034730,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,406,406
"Collingsworth County, Texas, United States",county,,Collingsworth County,Texas,United States,34.964751,-100.270542,2920,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Colorado County, Texas, United States",county,,Colorado County,Texas,United States,29.60466,-96.524822,21493,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,6,6
"Comal County, Texas, United States",county,,Comal County,Texas,United States,29.816233499999996,-98.3226975,156209,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,34,34
"Comanche County, Texas, United States",county,,Comanche County,Texas,United States,31.972712499999997,-98.54048449999999,13635,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,3,3
"Concho County, Texas, United States",county,,Concho County,Texas,United States,31.3337815,-99.8583705,2726,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Cooke County, Texas, United States",county,,Cooke County,Texas,United States,33.686394,-97.2154625,41257,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Coryell County, Texas, United States",county,,Coryell County,Texas,United States,31.390196500000002,-97.799306,75951,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,18,18
"Cottle County, Texas, United States",county,,Cottle County,Texas,United States,34.074876,-100.258156,1398,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Crane County, Texas, United States",county,,Crane County,Texas,United States,31.368963,-102.5341255,4797,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,2,2
"Crockett County, Texas, United States",county,,Crockett County,Texas,United States,30.6872445,-101.6746525,3464,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Crosby County, Texas, United States",county,,Crosby County,Texas,United States,33.6141925,-101.301184,5737,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Culberson County, Texas, United States",county,,Culberson County,Texas,United States,31.332061022206446,-104.471438979601,2171,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Dallam County, Texas, United States",county,,Dallam County,Texas,United States,36.2779675,-102.6021935,7287,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Dallas County, Texas, United States",county,,Dallas County,Texas,United States,32.767269,-96.7776255,2635516,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1432,1432
"Dawson County, Texas, United States",county,,Dawson County,Texas,United States,32.7425545,-101.94863,12728,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,5,5
"Deaf Smith County, Texas, United States",county,,Deaf Smith County,Texas,United States,34.964956,-102.605366,18546,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,7,7
"Delta County, Texas, United States",county,,Delta County,Texas,United States,33.357214,-95.584209,5331,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Denton County, Texas, United States",county,,Denton County,Texas,United States,33.209002,-97.116295,887207,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,426,426
"DeWitt County, Texas, United States",county,,DeWitt County,Texas,United States,29.098894,-97.365744,20160,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,8,8
"Dickens County, Texas, United States",county,,Dickens County,Texas,United States,33.616432,-100.7793035,2211,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Dimmit County, Texas, United States",county,,Dimmit County,Texas,United States,28.422970499999998,-99.7542565,10124,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Donley County, Texas, United States",county,,Donley County,Texas,United States,34.9654335,-100.8148635,3278,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,21,21
"Duval County, Texas, United States",county,,Duval County,Texas,United States,27.6602265,-98.5178945,11157,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Eastland County, Texas, United States",county,,Eastland County,Texas,United States,32.2965905,-98.796675,18360,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,3,3
"Ector County, Texas, United States",county,,Ector County,Texas,United States,31.869133499999997,-102.54306700000001,166223,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,39,39
"Edwards County, Texas, United States",county,,Edwards County,Texas,United States,29.9569805,-100.22726750000001,1932,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Ellis County, Texas, United States",county,,Ellis County,Texas,United States,32.3007575,-96.734958,184826,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,58,58
"El Paso County, Texas, United States",county,,El Paso County,Texas,United States,31.69466241384075,-106.2999035,839238,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Denver,225,225
"Erath County, Texas, United States",county,,Erath County,Texas,United States,32.215275,-98.208011,42698,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,10,10
"Falls County, Texas, United States",county,,Falls County,Texas,United States,31.2542445,-96.9374875,17297,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Fannin County, Texas, United States",county,,Fannin County,Texas,United States,33.61411,-96.11511477774229,35514,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,5,5
"Fayette County, Texas, United States",county,,Fayette County,Texas,United States,29.8962255,-96.9438685,25346,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,9,9
"Fisher County, Texas, United States",county,,Fisher County,Texas,United States,32.743131,-100.402425,3830,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Floyd County, Texas, United States",county,,Floyd County,Texas,United States,34.071472,-101.30300700000001,5712,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Foard County, Texas, United States",county,,Foard County,Texas,United States,33.987902,-99.761489,1155,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Fort Bend County, Texas, United States",county,,Fort Bend County,Texas,United States,29.525435,-95.756515,811688,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,485,485
"Franklin County, Texas, United States",county,,Franklin County,Texas,United States,33.1756415,-95.217204,10725,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Freestone County, Texas, United States",county,,Freestone County,Texas,United States,31.712958999999998,-96.139621,19717,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Frio County, Texas, United States",county,,Frio County,Texas,United States,28.865950499999997,-99.1073605,20306,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Gaines County, Texas, United States",county,,Gaines County,Texas,United States,32.740645,-102.6338095,21492,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Galveston County, Texas, United States",county,,Galveston County,Texas,United States,29.33805388524775,-94.8019485,342139,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,308,308
"Garza County, Texas, United States",county,,Garza County,Texas,United States,33.1791195,-101.298047,6229,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Gillespie County, Texas, United States",county,,Gillespie County,Texas,United States,30.3170865,-98.94594649999999,26988,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Glasscock County, Texas, United States",county,,Glasscock County,Texas,United States,31.869192999999996,-101.5201505,1409,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Goliad County, Texas, United States",county,,Goliad County,Texas,United States,28.656955999999997,-97.46624899999999,7658,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,4,4
"Gonzales County, Texas, United States",county,,Gonzales County,Texas,United States,29.4472115,-97.4946495,20837,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,2,2
"Gray County, Texas, United States",county,,Gray County,Texas,United States,35.400718,-100.8126295,21886,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,12,12
"Grayson County, Texas, United States",county,,Grayson County,Texas,United States,33.6787025,-96.66200749613844,136212,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,17,17
"Gregg County, Texas, United States",county,,Gregg County,Texas,United States,32.513791999999995,-94.78307699999999,123945,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,37,37
"Grimes County, Texas, United States",county,,Grimes County,Texas,United States,30.544655999999996,-95.9963055,28880,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,6,6
"Guadalupe County, Texas, United States",county,,Guadalupe County,Texas,United States,29.611937499999996,-97.97205199999999,166847,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,47,47
"Hale County, Texas, United States",county,,Hale County,Texas,United States,34.0689035,-101.8269975,33406,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,9,9
"Hall County, Texas, United States",county,,Hall County,Texas,United States,34.530519999999996,-100.6810135,2964,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Hamilton County, Texas, United States",county,,Hamilton County,Texas,United States,31.717147499999996,-98.1150835,8461,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Hansford County, Texas, United States",county,,Hansford County,Texas,United States,36.277401999999995,-101.3545355,5399,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Hardeman County, Texas, United States",county,,Hardeman County,Texas,United States,34.3175235,-99.7364216242051,3933,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Hardin County, Texas, United States",county,,Hardin County,Texas,United States,30.31219,-94.4022105,57602,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,41,41
"Harris County, Texas, United States",county,,Harris County,Texas,United States,29.834231,-95.43527449999999,4713325,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,3047,3047
"Harrison County, Texas, United States",county,,Harrison County,Texas,United States,32.5598355,-94.37245999999999,66553,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,12,12
"Hartley County, Texas, United States",county,,Hartley County,Texas,United States,35.838868,-102.6024975,5576,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Haskell County, Texas, United States",county,,Haskell County,Texas,United States,33.1779925,-99.73111899999999,5658,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Hays County, Texas, United States",county,,Hays County,Texas,United States,30.054378,-98.0039075,230191,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,79,79
"Hemphill County, Texas, United States",county,,Hemphill County,Texas,United States,35.837803,-100.2703065,3819,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Henderson County, Texas, United States",county,,Henderson County,Texas,United States,32.1823055,-95.940325,82737,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,8,8
"Hidalgo County, Texas, United States",county,,Hidalgo County,Texas,United States,26.412177999999997,-98.22454436067424,868707,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,146,146
"Hill County, Texas, United States",county,,Hill County,Texas,United States,31.987168999999998,-97.10748199999999,36649,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,8,8
"Hockley County, Texas, United States",county,,Hockley County,Texas,United States,33.606804999999994,-102.345688,23021,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,12,12
"Hood County, Texas, United States",county,,Hood County,Texas,United States,32.396145000000004,-97.8419155,61643,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,12,12
"Hopkins County, Texas, United States",county,,Hopkins County,Texas,United States,33.168812,-95.5859445,37084,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,4,4
"Houston County, Texas, United States",county,,Houston County,Texas,United States,31.259811,-95.36684399999999,22968,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Howard County, Texas, United States",county,,Howard County,Texas,United States,32.306179,-101.43479099999999,36664,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Hudspeth County, Texas, United States",county,,Hudspeth County,Texas,United States,31.315804,-105.4527975,4886,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Denver,0,0
"Hunt County, Texas, United States",county,,Hunt County,Texas,United States,33.1233735,-96.0780225,98594,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,15,15
"Hutchinson County, Texas, United States",county,,Hutchinson County,Texas,United States,35.839731,-101.3546005,20938,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,2,2
"Irion County, Texas, United States",county,,Irion County,Texas,United States,31.3040335,-100.98178150000001,1536,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Jack County, Texas, United States",county,,Jack County,Texas,United States,33.2342065,-98.172371,8935,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Jackson County, Texas, United States",county,,Jackson County,Texas,United States,28.969142499999997,-96.6238825,14760,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,4,4
"Jasper County, Texas, United States",county,,Jasper County,Texas,United States,30.699868,-94.16198549999999,35529,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,3,3
"Jeff Davis County, Texas, United States",county,,Jeff Davis County,Texas,United States,30.7586965,-104.2098885,2274,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Jefferson County, Texas, United States",county,,Jefferson County,Texas,United States,29.8750076592919,-94.14131749999999,251565,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,94,94
"Jim Hogg County, Texas, United States",county,,Jim Hogg County,Texas,United States,27.071317999999998,-98.68627599999999,5200,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Jim Wells County, Texas, United States",county,,Jim Wells County,Texas,United States,27.659473499999997,-98.0123255,40482,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,2,2
"Johnson County, Texas, United States",county,,Johnson County,Texas,United States,32.3445445,-97.3516625,175817,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,27,27
"Jones County, Texas, United States",county,,Jones County,Texas,United States,32.7373875,-99.87927199999999,20083,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,2,2
"Karnes County, Texas, United States",county,,Karnes County,Texas,United States,28.9448875,-97.882815,15601,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,2,2
"Kaufman County, Texas, United States",county,,Kaufman County,Texas,United States,32.5982805,-96.302943,136154,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,24,24
"Kendall County, Texas, United States",county,,Kendall County,Texas,United States,29.9277565,-98.66708249999999,47431,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,10,10
"Kenedy County, Texas, United States",county,,Kenedy County,Texas,United States,26.9408545,-97.637802349682,404,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Kent County, Texas, United States",county,,Kent County,Texas,United States,33.180396,-100.7781185,762,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Kerr County, Texas, United States",county,,Kerr County,Texas,United States,30.036048,-99.337673,52600,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,2,2
"Kimble County, Texas, United States",county,,Kimble County,Texas,United States,30.498711999999998,-99.7090895,4337,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"King County, Texas, United States",county,,King County,Texas,United States,33.616689,-100.2548355,272,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Kinney County, Texas, United States",county,,Kinney County,Texas,United States,29.35393356768205,-100.454226,3667,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Kleberg County, Texas, United States",county,,Kleberg County,Texas,United States,27.422620000000002,-97.64139570376591,30680,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,2,2
"Knox County, Texas, United States",county,,Knox County,Texas,United States,33.6166855,-99.734439,3664,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Lamar County, Texas, United States",county,,Lamar County,Texas,United States,33.657571000000004,-95.5831875,49859,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,8,8
"Lamb County, Texas, United States",county,,Lamb County,Texas,United States,34.0689035,-102.35059000000001,12893,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Lampasas County, Texas, United States",county,,Lampasas County,Texas,United States,31.246626999999997,-98.238052,21428,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,3,3
"La Salle County, Texas, United States",county,,La Salle County,Texas,United States,28.338952999999997,-99.09790899999999,7520,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Lavaca County, Texas, United States",county,,Lavaca County,Texas,United States,29.347974999999998,-96.9003315,20154,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,4,4
"Lee County, Texas, United States",county,,Lee County,Texas,United States,30.2945845,-96.987673,17239,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,2,2
"Leon County, Texas, United States",county,,Leon County,Texas,United States,31.3137795,-95.99416149999999,17404,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,3,3
"Liberty County, Texas, United States",county,,Liberty County,Texas,United States,30.1889145,-94.804066,88219,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,16,16
"Limestone County, Texas, United States",county,,Limestone County,Texas,United States,31.5178935,-96.58442199999999,23437,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,9,9
"Lipscomb County, Texas, United States",county,,Lipscomb County,Texas,United States,36.277689499999994,-100.2735615,3233,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Live Oak County, Texas, United States",county,,Live Oak County,Texas,United States,28.421924500000003,-98.0719025,12207,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,3,3
"Llano County, Texas, United States",county,,Llano County,Texas,United States,30.703767499999998,-98.6578265,21795,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,3,3
